yr,school_name,conf_abbr,wins,losses,ties,win_loss_pct,wins_conf,losses_conf,ties_conf,win_loss_pct_conf,points_per_g,opp_points_per_g,confname
2007,Florida State,ACC (Atlantic),7,6,NULL,0.538,4,4,NULL,0.5,23.3,22.9,ACC
2007,Maryland,ACC (Atlantic),6,7,NULL,0.462,3,5,NULL,0.375,24.1,21.5,ACC
2007,North Carolina State,ACC (Atlantic),5,7,NULL,0.417,3,5,NULL,0.375,20.8,28.3,ACC
2007,Virginia Tech,ACC (Coastal),11,3,NULL,0.786,7,1,NULL,0.875,28.7,16.1,ACC
2007,Virginia,ACC (Coastal),9,4,NULL,0.692,6,2,NULL,0.75,24.4,19.7,ACC
2007,Georgia Tech,ACC (Coastal),7,6,NULL,0.538,4,4,NULL,0.5,26.2,20.8,ACC
2007,North Carolina,ACC (Coastal),4,8,NULL,0.333,3,5,NULL,0.375,21.2,24.5,ACC
2007,Miami (FL),ACC (Coastal),5,7,NULL,0.417,2,6,NULL,0.25,20.6,26,ACC
2007,Duke,ACC (Coastal),1,11,NULL,0.083,0,8,NULL,0,17.9,33.2,ACC
2007,Kansas,Big 12 (North),12,1,NULL,0.923,7,1,NULL,0.875,42.8,16.4,Big 12
2007,Missouri,Big 12 (North),12,2,NULL,0.857,7,1,NULL,0.875,39.9,23.3,Big 12
2007,Colorado,Big 12 (North),6,7,NULL,0.462,4,4,NULL,0.5,27.3,29.5,Big 12
2007,Kansas State,Big 12 (North),5,7,NULL,0.417,3,5,NULL,0.375,35.2,30.8,Big 12
2007,Nebraska,Big 12 (North),5,7,NULL,0.417,2,6,NULL,0.25,33.4,37.9,Big 12
2007,Iowa State,Big 12 (North),3,9,NULL,0.25,2,6,NULL,0.25,18.2,31.8,Big 12
2007,Oklahoma,Big 12 (South),11,3,NULL,0.786,6,2,NULL,0.75,42.3,20.3,Big 12
2007,Texas,Big 12 (South),10,3,NULL,0.769,5,3,NULL,0.625,37.2,25.3,Big 12
2007,Texas Tech,Big 12 (South),9,4,NULL,0.692,4,4,NULL,0.5,40.9,25.9,Big 12
2007,Oklahoma State,Big 12 (South),7,6,NULL,0.538,4,4,NULL,0.5,34.6,29.5,Big 12
2007,Texas A&M,Big 12 (South),7,6,NULL,0.538,4,4,NULL,0.5,27.9,25.9,Big 12
2007,Baylor,Big 12 (South),3,9,NULL,0.25,0,8,NULL,0,18.2,37,Big 12
2007,West Virginia,Big East,11,2,NULL,0.846,5,2,NULL,0.714,39.6,18.1,Big East
2007,Connecticut,Big East,9,4,NULL,0.692,5,2,NULL,0.714,26.5,19,Big East
2007,Cincinnati,Big East,10,3,NULL,0.769,4,3,NULL,0.571,36.3,18.8,Big East
2007,South Florida,Big East,9,4,NULL,0.692,4,3,NULL,0.571,34.7,23.4,Big East
2007,Rutgers,Big East,8,5,NULL,0.615,3,4,NULL,0.429,32.8,22.5,Big East
2007,Louisville,Big East,6,6,NULL,0.5,3,4,NULL,0.429,35.2,31.4,Big East
2007,Pittsburgh,Big East,5,7,NULL,0.417,3,4,NULL,0.429,22.8,24.3,Big East
2007,Syracuse,Big East,2,10,NULL,0.167,1,6,NULL,0.143,16.4,34.8,Big East
2007,Ohio State,Big Ten,11,2,NULL,0.846,7,1,NULL,0.875,31.4,12.8,Big Ten
2007,Illinois,Big Ten,9,4,NULL,0.692,6,2,NULL,0.75,27.8,21.8,Big Ten
2007,Michigan,Big Ten,9,4,NULL,0.692,6,2,NULL,0.75,27.2,21.4,Big Ten
2007,Wisconsin,Big Ten,9,4,NULL,0.692,5,3,NULL,0.625,29.5,23.2,Big Ten
2007,Penn State,Big Ten,9,4,NULL,0.692,4,4,NULL,0.5,30.3,17.5,Big Ten
2007,Iowa,Big Ten,6,6,NULL,0.5,4,4,NULL,0.5,18.5,18.8,Big Ten
2007,Purdue,Big Ten,8,5,NULL,0.615,3,5,NULL,0.375,34.3,26.5,Big Ten
2007,Indiana,Big Ten,7,6,NULL,0.538,3,5,NULL,0.375,31.7,28.5,Big Ten
2007,Michigan State,Big Ten,7,6,NULL,0.538,3,5,NULL,0.375,33.1,26.6,Big Ten
2007,Northwestern,Big Ten,6,6,NULL,0.5,3,5,NULL,0.375,25.8,31,Big Ten
2007,Minnesota,Big Ten,1,11,NULL,0.083,0,8,NULL,0,26.3,36.7,Big Ten
2007,Central Florida,CUSA (East),10,4,NULL,0.714,7,1,NULL,0.875,35.9,26.6,CUSA
2007,East Carolina,CUSA (East),8,5,NULL,0.615,6,2,NULL,0.75,31,30.4,CUSA
2007,Memphis,CUSA (East),7,6,NULL,0.538,6,2,NULL,0.75,29.2,32.2,CUSA
2007,Southern Mississippi,CUSA (East),7,6,NULL,0.538,5,3,NULL,0.625,27.8,24.2,CUSA
2007,Marshall,CUSA (East),3,9,NULL,0.25,3,5,NULL,0.375,24.8,34.3,CUSA
2007,Alabama-Birmingham,CUSA (East),2,10,NULL,0.167,1,7,NULL,0.125,19.6,35.1,CUSA
2007,Tulsa,CUSA (West),10,4,NULL,0.714,6,2,NULL,0.75,41.1,33.4,CUSA
2007,Houston,CUSA (West),8,5,NULL,0.615,6,2,NULL,0.75,34.5,29.2,CUSA
2007,Tulane,CUSA (West),4,8,NULL,0.333,3,5,NULL,0.375,24.4,31.3,CUSA
2007,Rice,CUSA (West),3,9,NULL,0.25,3,5,NULL,0.375,31.4,42.9,CUSA
2007,Texas-El Paso,CUSA (West),4,8,NULL,0.333,2,6,NULL,0.25,33.6,37.1,CUSA
2007,Southern Methodist,CUSA (West),1,11,NULL,0.083,0,8,NULL,0,28.3,39.8,CUSA
2007,Navy,Ind,8,5,NULL,0.615,0,0,NULL,0,39.3,36.4,Ind
2007,Western Kentucky,Ind,7,5,NULL,0.583,0,0,NULL,0,33.2,20.8,Ind
2007,Army,Ind,3,9,NULL,0.25,0,0,NULL,0,16.9,30.3,Ind
2007,Notre Dame,Ind,3,9,NULL,0.25,0,0,NULL,0,16.4,28.8,Ind
2007,Bowling Green State,MAC (East),8,5,NULL,0.615,6,2,NULL,0.75,30.2,32.1,MAC
2007,Miami (OH),MAC (East),6,7,NULL,0.462,5,2,NULL,0.714,19.2,25.6,MAC
2007,Buffalo,MAC (East),5,7,NULL,0.417,5,3,NULL,0.625,24.3,27.6,MAC
2007,Ohio,MAC (East),6,6,NULL,0.5,4,4,NULL,0.5,30.5,29.9,MAC
2007,Temple,MAC (East),4,8,NULL,0.333,4,4,NULL,0.5,16.4,26.3,MAC
2007,Akron,MAC (East),4,8,NULL,0.333,3,5,NULL,0.375,21.2,29.2,MAC
2007,Kent State,MAC (East),3,9,NULL,0.25,1,7,NULL,0.125,21.6,29.2,MAC
2007,Central Michigan,MAC (West),8,6,NULL,0.571,6,1,NULL,0.857,34.8,36.9,MAC
2007,Ball State,MAC (West),7,6,NULL,0.538,5,2,NULL,0.714,31.5,28.3,MAC
2007,Western Michigan,MAC (West),5,7,NULL,0.417,3,4,NULL,0.429,26.9,28.9,MAC
2007,Eastern Michigan,MAC (West),4,8,NULL,0.333,3,4,NULL,0.429,24.2,31.2,MAC
2007,Toledo,MAC (West),5,7,NULL,0.417,3,5,NULL,0.375,32.9,39.2,MAC
2007,Northern Illinois,MAC (West),2,10,NULL,0.167,1,6,NULL,0.143,19.1,30.8,MAC
2007,Brigham Young,MWC,11,2,NULL,0.846,8,0,NULL,1,30.1,18.5,MWC
2007,Air Force,MWC,9,4,NULL,0.692,6,2,NULL,0.75,29.9,21.1,MWC
2007,New Mexico,MWC,9,4,NULL,0.692,5,3,NULL,0.625,24.7,19,MWC
2007,Utah,MWC,9,4,NULL,0.692,5,3,NULL,0.625,26.2,16.8,MWC
2007,Texas Christian,MWC,8,5,NULL,0.615,4,4,NULL,0.5,26.1,18.7,MWC
2007,San Diego State,MWC,4,8,NULL,0.333,3,5,NULL,0.375,25.1,34.4,MWC
2007,Wyoming,MWC,5,7,NULL,0.417,2,6,NULL,0.25,19.4,25.9,MWC
2007,Colorado State,MWC,3,9,NULL,0.25,2,6,NULL,0.25,25.3,30.8,MWC
2007,Nevada-Las Vegas,MWC,2,10,NULL,0.167,1,7,NULL,0.125,18.2,28.6,MWC
2007,Southern California,Pac-10,11,2,NULL,0.846,7,2,NULL,0.778,32.6,16,Pac-10
2007,Arizona State,Pac-10,10,3,NULL,0.769,7,2,NULL,0.778,32.3,22.5,Pac-10
2007,Oregon State,Pac-10,9,4,NULL,0.692,6,3,NULL,0.667,27.8,22.6,Pac-10
2007,Oregon,Pac-10,9,4,NULL,0.692,5,4,NULL,0.556,38.2,23.6,Pac-10
2007,UCLA,Pac-10,6,7,NULL,0.462,5,4,NULL,0.556,22.4,22.3,Pac-10
2007,Arizona,Pac-10,5,7,NULL,0.417,4,5,NULL,0.444,28,26.8,Pac-10
2007,California,Pac-10,7,6,NULL,0.538,3,6,NULL,0.333,29.3,26.8,Pac-10
2007,Washington State,Pac-10,5,7,NULL,0.417,3,6,NULL,0.333,25.7,32.4,Pac-10
2007,Stanford,Pac-10,4,8,NULL,0.333,3,6,NULL,0.333,19.6,28.3,Pac-10
2007,Washington,Pac-10,4,9,NULL,0.308,2,7,NULL,0.222,29.2,31.6,Pac-10
2007,Georgia,SEC (East),11,2,NULL,0.846,6,2,NULL,0.75,32.6,20.2,SEC
2007,Tennessee,SEC (East),10,4,NULL,0.714,6,2,NULL,0.75,32.5,27.3,SEC
2007,Florida,SEC (East),9,4,NULL,0.692,5,3,NULL,0.625,42.5,25.5,SEC
2007,Kentucky,SEC (East),8,5,NULL,0.615,3,5,NULL,0.375,36.5,29.6,SEC
2007,South Carolina,SEC (East),6,6,NULL,0.5,3,5,NULL,0.375,26.1,23.5,SEC
2007,Vanderbilt,SEC (East),5,7,NULL,0.417,2,6,NULL,0.25,21.7,22.6,SEC
2007,Louisiana State,SEC (West),12,2,NULL,0.857,6,2,NULL,0.75,38.6,19.9,SEC
2007,Auburn,SEC (West),9,4,NULL,0.692,5,3,NULL,0.625,24.2,16.9,SEC
2007,Arkansas,SEC (West),8,5,NULL,0.615,4,4,NULL,0.5,37.3,26.5,SEC
2007,Mississippi State,SEC (West),8,5,NULL,0.615,4,4,NULL,0.5,21.5,23.2,SEC
2007,Alabama,SEC (West),7,6,NULL,0.538,4,4,NULL,0.5,27.1,22,SEC
2007,Mississippi,SEC (West),3,9,NULL,0.25,0,8,NULL,0,20.1,28.5,SEC
2007,Florida Atlantic,Sun Belt,8,5,NULL,0.615,6,1,NULL,0.857,31.2,33.2,Sun Belt
2007,Troy,Sun Belt,8,4,NULL,0.667,6,1,NULL,0.857,34,24.6,Sun Belt
2007,Louisiana-Monroe,Sun Belt,6,6,NULL,0.5,4,3,NULL,0.571,23.5,27.7,Sun Belt
2007,Middle Tennessee State,Sun Belt,5,7,NULL,0.417,4,3,NULL,0.571,25.7,28.3,Sun Belt
2007,Arkansas State,Sun Belt,5,7,NULL,0.417,3,4,NULL,0.429,24.3,27.6,Sun Belt
2007,Louisiana,Sun Belt,3,9,NULL,0.25,3,4,NULL,0.429,23.8,35.8,Sun Belt
2007,North Texas,Sun Belt,2,10,NULL,0.167,1,6,NULL,0.143,24.8,45.1,Sun Belt
2007,Florida International,Sun Belt,1,11,NULL,0.083,1,6,NULL,0.143,15.1,39.1,Sun Belt
2007,Hawaii,WAC,12,1,NULL,0.923,8,0,NULL,1,43.4,25.5,WAC
2007,Boise State,WAC,10,3,NULL,0.769,7,1,NULL,0.875,42.4,21.6,WAC
2007,Fresno State,WAC,9,4,NULL,0.692,6,2,NULL,0.75,32.8,27,WAC
2007,Louisiana Tech,WAC,5,7,NULL,0.417,4,4,NULL,0.5,20.8,30.7,WAC
2007,Nevada,WAC,6,7,NULL,0.462,4,4,NULL,0.5,33.5,32.2,WAC
2007,San Jose State,WAC,5,7,NULL,0.417,4,4,NULL,0.5,20.4,29.3,WAC
2007,Utah State,WAC,2,10,NULL,0.167,2,6,NULL,0.25,20.6,33.8,WAC
2007,New Mexico State,WAC,4,9,NULL,0.308,1,7,NULL,0.125,24,36.2,WAC
2007,Idaho,WAC,1,11,NULL,0.083,0,8,NULL,0,21.5,36.9,WAC
2008,Boston College,ACC (Atlantic),9,5,NULL,0.643,5,3,NULL,0.625,24.7,18.4,ACC
2008,Florida State,ACC (Atlantic),9,4,NULL,0.692,5,3,NULL,0.625,33.4,20.2,ACC
2008,Maryland,ACC (Atlantic),8,5,NULL,0.615,4,4,NULL,0.5,21.8,22.5,ACC
2008,Wake Forest,ACC (Atlantic),8,5,NULL,0.615,4,4,NULL,0.5,21,18.3,ACC
2008,Clemson,ACC (Atlantic),7,6,NULL,0.538,4,4,NULL,0.5,25.2,17.3,ACC
2008,North Carolina State,ACC (Atlantic),6,7,NULL,0.462,4,4,NULL,0.5,23.5,26.3,ACC
2008,Virginia Tech,ACC (Coastal),10,4,NULL,0.714,5,3,NULL,0.625,22.1,16.7,ACC
2008,Georgia Tech,ACC (Coastal),9,4,NULL,0.692,5,3,NULL,0.625,24.4,20.3,ACC
2008,North Carolina,ACC (Coastal),8,5,NULL,0.615,4,4,NULL,0.5,27.7,21.2,ACC
2008,Miami (FL),ACC (Coastal),7,6,NULL,0.538,4,4,NULL,0.5,27.1,24.2,ACC
2008,Virginia,ACC (Coastal),5,7,NULL,0.417,3,5,NULL,0.375,16.1,21.7,ACC
2008,Duke,ACC (Coastal),4,8,NULL,0.333,1,7,NULL,0.125,20.1,23.4,ACC
2008,Missouri,Big 12 (North),10,4,NULL,0.714,5,3,NULL,0.625,42.2,27.2,Big 12
2008,Nebraska,Big 12 (North),9,4,NULL,0.692,5,3,NULL,0.625,35.4,28.5,Big 12
2008,Kansas,Big 12 (North),8,5,NULL,0.615,4,4,NULL,0.5,33.4,28.8,Big 12
2008,Colorado,Big 12 (North),5,7,NULL,0.417,2,6,NULL,0.25,20.2,29.3,Big 12
2008,Kansas State,Big 12 (North),5,7,NULL,0.417,2,6,NULL,0.25,34.9,35.8,Big 12
2008,Iowa State,Big 12 (North),2,10,NULL,0.167,0,8,NULL,0,25.3,35.8,Big 12
2008,Oklahoma,Big 12 (South),12,2,NULL,0.857,7,1,NULL,0.875,51.1,24.5,Big 12
2008,Texas,Big 12 (South),12,1,NULL,0.923,7,1,NULL,0.875,42.4,18.8,Big 12
2008,Texas Tech,Big 12 (South),11,2,NULL,0.846,7,1,NULL,0.875,43.8,27.8,Big 12
2008,Oklahoma State,Big 12 (South),9,4,NULL,0.692,5,3,NULL,0.625,40.8,28.1,Big 12
2008,Baylor,Big 12 (South),4,8,NULL,0.333,2,6,NULL,0.25,28,29.3,Big 12
2008,Texas A&M,Big 12 (South),4,8,NULL,0.333,2,6,NULL,0.25,25,37.4,Big 12
2008,Cincinnati,Big East,11,3,NULL,0.786,6,1,NULL,0.857,25.9,20.1,Big East
2008,Pittsburgh,Big East,9,4,NULL,0.692,5,2,NULL,0.714,27.1,21.5,Big East
2008,Rutgers,Big East,8,5,NULL,0.615,5,2,NULL,0.714,29,18.8,Big East
2008,West Virginia,Big East,9,4,NULL,0.692,5,2,NULL,0.714,24.5,17,Big East
2008,Connecticut,Big East,8,5,NULL,0.615,3,4,NULL,0.429,24.9,19.8,Big East
2008,South Florida,Big East,8,5,NULL,0.615,2,5,NULL,0.286,27.6,20,Big East
2008,Louisville,Big East,5,7,NULL,0.417,1,6,NULL,0.143,24.7,29.8,Big East
2008,Syracuse,Big East,3,9,NULL,0.25,1,6,NULL,0.143,18.1,32.7,Big East
2008,Penn State,Big Ten,11,2,NULL,0.846,7,1,NULL,0.875,38.9,14.4,Big Ten
2008,Ohio State,Big Ten,10,3,NULL,0.769,7,1,NULL,0.875,27.6,13.9,Big Ten
2008,Michigan State,Big Ten,9,4,NULL,0.692,6,2,NULL,0.75,25.1,22.1,Big Ten
2008,Iowa,Big Ten,9,4,NULL,0.692,5,3,NULL,0.625,30.3,13,Big Ten
2008,Northwestern,Big Ten,9,4,NULL,0.692,5,3,NULL,0.625,24.4,20.2,Big Ten
2008,Minnesota,Big Ten,7,6,NULL,0.538,3,5,NULL,0.375,23.2,24.8,Big Ten
2008,Wisconsin,Big Ten,7,6,NULL,0.538,3,5,NULL,0.375,27.5,26.5,Big Ten
2008,Illinois,Big Ten,5,7,NULL,0.417,3,5,NULL,0.375,28.7,26.6,Big Ten
2008,Purdue,Big Ten,4,8,NULL,0.333,2,6,NULL,0.25,24.7,25.1,Big Ten
2008,Michigan,Big Ten,3,9,NULL,0.25,2,6,NULL,0.25,20.3,28.9,Big Ten
2008,Indiana,Big Ten,3,9,NULL,0.25,1,7,NULL,0.125,20.5,35.3,Big Ten
2008,East Carolina,CUSA (East),9,5,NULL,0.643,6,2,NULL,0.75,23.4,21.1,CUSA
2008,Southern Mississippi,CUSA (East),7,6,NULL,0.538,4,4,NULL,0.5,30.6,24.1,CUSA
2008,Memphis,CUSA (East),6,7,NULL,0.462,4,4,NULL,0.5,27.2,27.2,CUSA
2008,Marshall,CUSA (East),4,8,NULL,0.333,3,5,NULL,0.375,20.5,27.7,CUSA
2008,Alabama-Birmingham,CUSA (East),4,8,NULL,0.333,3,5,NULL,0.375,22.8,31.3,CUSA
2008,Central Florida,CUSA (East),4,8,NULL,0.333,3,5,NULL,0.375,16.6,24.1,CUSA
2008,Rice,CUSA (West),10,3,NULL,0.769,7,1,NULL,0.875,41.3,33.3,CUSA
2008,Tulsa,CUSA (West),11,3,NULL,0.786,7,1,NULL,0.875,47.2,27.9,CUSA
2008,Houston,CUSA (West),8,5,NULL,0.615,6,2,NULL,0.75,40.6,30.9,CUSA
2008,Texas-El Paso,CUSA (West),5,7,NULL,0.417,4,4,NULL,0.5,32.9,37,CUSA
2008,Tulane,CUSA (West),2,10,NULL,0.167,1,7,NULL,0.125,16.7,34.5,CUSA
2008,Southern Methodist,CUSA (West),1,11,NULL,0.083,0,8,NULL,0,21.3,38.2,CUSA
2008,Western Kentucky,Ind,2,10,NULL,0.167,0,5,NULL,0,17.5,27.2,Ind
2008,Navy,Ind,8,5,NULL,0.615,0,0,NULL,0,27.2,22,Ind
2008,Notre Dame,Ind,7,6,NULL,0.538,0,0,NULL,0,24.7,22.2,Ind
2008,Army,Ind,3,9,NULL,0.25,0,0,NULL,0,14.8,23.7,Ind
2008,Buffalo,MAC (East),8,6,NULL,0.571,5,3,NULL,0.625,30.3,28.2,MAC
2008,Bowling Green State,MAC (East),6,6,NULL,0.5,4,4,NULL,0.5,27.7,23.2,MAC
2008,Temple,MAC (East),5,7,NULL,0.417,4,4,NULL,0.5,23.4,23.1,MAC
2008,Akron,MAC (East),5,7,NULL,0.417,3,5,NULL,0.375,30,31.3,MAC
2008,Kent State,MAC (East),4,8,NULL,0.333,3,5,NULL,0.375,25.7,31.7,MAC
2008,Ohio,MAC (East),4,8,NULL,0.333,3,5,NULL,0.375,24.1,27.3,MAC
2008,Miami (OH),MAC (East),2,10,NULL,0.167,1,7,NULL,0.125,18.4,32.7,MAC
2008,Ball State,MAC (West),12,2,NULL,0.857,8,0,NULL,1,34.9,20.5,MAC
2008,Central Michigan,MAC (West),8,5,NULL,0.615,6,2,NULL,0.75,29.5,30.2,MAC
2008,Western Michigan,MAC (West),9,4,NULL,0.692,6,2,NULL,0.75,28.6,24.9,MAC
2008,Northern Illinois,MAC (West),6,7,NULL,0.462,5,3,NULL,0.625,24.2,18,MAC
2008,Eastern Michigan,MAC (West),3,9,NULL,0.25,2,6,NULL,0.25,25.8,35.6,MAC
2008,Toledo,MAC (West),3,9,NULL,0.25,2,6,NULL,0.25,22.4,31.4,MAC
2008,Utah,MWC,13,0,NULL,1,8,0,NULL,1,36.9,17.2,MWC
2008,Texas Christian,MWC,11,2,NULL,0.846,7,1,NULL,0.875,33.6,11.3,MWC
2008,Brigham Young,MWC,10,3,NULL,0.769,6,2,NULL,0.75,34.2,21.9,MWC
2008,Air Force,MWC,8,5,NULL,0.615,5,3,NULL,0.625,26.8,22.2,MWC
2008,Colorado State,MWC,7,6,NULL,0.538,4,4,NULL,0.5,25.2,30.2,MWC
2008,Nevada-Las Vegas,MWC,5,7,NULL,0.417,2,6,NULL,0.25,25.6,32.6,MWC
2008,New Mexico,MWC,4,8,NULL,0.333,2,6,NULL,0.25,21.1,22.8,MWC
2008,Wyoming,MWC,4,8,NULL,0.333,1,7,NULL,0.125,12.7,27.8,MWC
2008,San Diego State,MWC,2,10,NULL,0.167,1,7,NULL,0.125,19.3,37.2,MWC
2008,Southern California,Pac-10,12,1,NULL,0.923,8,1,NULL,0.889,37.5,9,Pac-10
2008,Oregon,Pac-10,10,3,NULL,0.769,7,2,NULL,0.778,41.9,28.2,Pac-10
2008,Oregon State,Pac-10,9,4,NULL,0.692,7,2,NULL,0.778,30.5,23.1,Pac-10
2008,California,Pac-10,9,4,NULL,0.692,6,3,NULL,0.667,32.6,19.9,Pac-10
2008,Arizona,Pac-10,8,5,NULL,0.615,5,4,NULL,0.556,36.6,21.3,Pac-10
2008,Arizona State,Pac-10,5,7,NULL,0.417,4,5,NULL,0.444,22.8,22.7,Pac-10
2008,Stanford,Pac-10,5,7,NULL,0.417,4,5,NULL,0.444,26.3,27.4,Pac-10
2008,UCLA,Pac-10,4,8,NULL,0.333,3,6,NULL,0.333,17.7,29,Pac-10
2008,Washington State,Pac-10,2,11,NULL,0.154,1,8,NULL,0.111,12.7,43.8,Pac-10
2008,Washington,Pac-10,0,12,NULL,0,0,9,NULL,0,13.3,38.6,Pac-10
2008,Florida,SEC (East),13,1,NULL,0.929,7,1,NULL,0.875,43.6,12.9,SEC
2008,Georgia,SEC (East),10,3,NULL,0.769,6,2,NULL,0.75,31.5,24.5,SEC
2008,South Carolina,SEC (East),7,6,NULL,0.538,4,4,NULL,0.5,20.8,21.1,SEC
2008,Vanderbilt,SEC (East),7,6,NULL,0.538,4,4,NULL,0.5,19.2,19.6,SEC
2008,Tennessee,SEC (East),5,7,NULL,0.417,3,5,NULL,0.375,17.3,16.8,SEC
2008,Kentucky,SEC (East),7,6,NULL,0.538,2,6,NULL,0.25,22.6,21.5,SEC
2008,Alabama,SEC (West),12,2,NULL,0.857,8,0,NULL,1,30.1,14.3,SEC
2008,Mississippi,SEC (West),9,4,NULL,0.692,5,3,NULL,0.625,32.1,19,SEC
2008,Louisiana State,SEC (West),8,5,NULL,0.615,3,5,NULL,0.375,30.9,24.2,SEC
2008,Arkansas,SEC (West),5,7,NULL,0.417,2,6,NULL,0.25,21.9,31.2,SEC
2008,Auburn,SEC (West),5,7,NULL,0.417,2,6,NULL,0.25,17.3,18,SEC
2008,Mississippi State,SEC (West),4,8,NULL,0.333,2,6,NULL,0.25,15.3,24.7,SEC
2008,Troy,Sun Belt,8,5,NULL,0.615,7,1,NULL,0.875,32.8,21.3,Sun Belt
2008,Louisiana,Sun Belt,6,6,NULL,0.5,5,2,NULL,0.714,33.1,33.7,Sun Belt
2008,Florida Atlantic,Sun Belt,7,6,NULL,0.538,5,3,NULL,0.625,25.1,28.7,Sun Belt
2008,Arkansas State,Sun Belt,6,6,NULL,0.5,4,3,NULL,0.571,27,23.8,Sun Belt
2008,Florida International,Sun Belt,5,7,NULL,0.417,4,4,NULL,0.5,24.7,28.3,Sun Belt
2008,Middle Tennessee State,Sun Belt,5,7,NULL,0.417,4,4,NULL,0.5,22.8,24.9,Sun Belt
2008,Louisiana-Monroe,Sun Belt,4,8,NULL,0.333,3,4,NULL,0.429,23.7,31.2,Sun Belt
2008,North Texas,Sun Belt,1,11,NULL,0.083,1,7,NULL,0.125,20,47.6,Sun Belt
2008,Boise State,WAC,12,1,NULL,0.923,8,0,NULL,1,37.6,12.6,WAC
2008,Louisiana Tech,WAC,8,5,NULL,0.615,5,3,NULL,0.625,24.6,23.7,WAC
2008,Hawaii,WAC,7,7,NULL,0.5,5,3,NULL,0.625,24.6,28.9,WAC
2008,Nevada,WAC,7,6,NULL,0.538,5,3,NULL,0.625,37.6,32.3,WAC
2008,Fresno State,WAC,7,6,NULL,0.538,4,4,NULL,0.5,29.6,31.1,WAC
2008,San Jose State,WAC,6,6,NULL,0.5,4,4,NULL,0.5,18.7,21.6,WAC
2008,Utah State,WAC,3,9,NULL,0.25,3,5,NULL,0.375,24,34.7,WAC
2008,New Mexico State,WAC,3,9,NULL,0.25,1,7,NULL,0.125,22.2,34.1,WAC
2008,Idaho,WAC,2,10,NULL,0.167,1,7,NULL,0.125,19.6,42.8,WAC
2009,Clemson,ACC (Atlantic),9,5,NULL,0.643,6,2,NULL,0.75,31.1,20.4,ACC
2009,Boston College,ACC (Atlantic),8,5,NULL,0.615,5,3,NULL,0.625,24.8,19.8,ACC
2009,Florida State,ACC (Atlantic),7,6,NULL,0.538,4,4,NULL,0.5,30.1,30,ACC
2009,Wake Forest,ACC (Atlantic),5,7,NULL,0.417,3,5,NULL,0.375,26.3,26.3,ACC
2009,North Carolina State,ACC (Atlantic),5,7,NULL,0.417,2,6,NULL,0.25,30.3,31.2,ACC
2009,Maryland,ACC (Atlantic),2,10,NULL,0.167,1,7,NULL,0.125,21.3,31.3,ACC
2009,Georgia Tech,ACC (Coastal),11,3,NULL,0.786,7,1,NULL,0.875,33.8,24.8,ACC
2009,Virginia Tech,ACC (Coastal),10,3,NULL,0.769,6,2,NULL,0.75,31.8,15.6,ACC
2009,Miami (FL),ACC (Coastal),9,4,NULL,0.692,5,3,NULL,0.625,30.3,22.2,ACC
2009,North Carolina,ACC (Coastal),8,5,NULL,0.615,4,4,NULL,0.5,23.8,17.1,ACC
2009,Duke,ACC (Coastal),5,7,NULL,0.417,3,5,NULL,0.375,25.2,28.3,ACC
2009,Virginia,ACC (Coastal),3,9,NULL,0.25,2,6,NULL,0.25,19.3,26.3,ACC
2009,Nebraska,Big 12 (North),10,4,NULL,0.714,6,2,NULL,0.75,25.1,10.4,Big 12
2009,Missouri,Big 12 (North),8,5,NULL,0.615,4,4,NULL,0.5,29,25.4,Big 12
2009,Kansas State,Big 12 (North),6,6,NULL,0.5,4,4,NULL,0.5,23,23.3,Big 12
2009,Iowa State,Big 12 (North),7,6,NULL,0.538,3,5,NULL,0.375,20.5,21.8,Big 12
2009,Colorado,Big 12 (North),3,9,NULL,0.25,2,6,NULL,0.25,22.3,28.8,Big 12
2009,Kansas,Big 12 (North),5,7,NULL,0.417,1,7,NULL,0.125,29.4,28.4,Big 12
2009,Texas,Big 12 (South),13,1,NULL,0.929,8,0,NULL,1,39.3,16.7,Big 12
2009,Oklahoma State,Big 12 (South),9,4,NULL,0.692,6,2,NULL,0.75,28.4,21.7,Big 12
2009,Oklahoma,Big 12 (South),8,5,NULL,0.615,5,3,NULL,0.625,31.1,14.5,Big 12
2009,Texas Tech,Big 12 (South),9,4,NULL,0.692,5,3,NULL,0.625,37,22.5,Big 12
2009,Texas A&M,Big 12 (South),6,7,NULL,0.462,3,5,NULL,0.375,32.8,33.5,Big 12
2009,Baylor,Big 12 (South),4,8,NULL,0.333,1,7,NULL,0.125,20.8,27.3,Big 12
2009,Cincinnati,Big East,12,1,NULL,0.923,7,0,NULL,1,38.6,23.1,Big East
2009,Pittsburgh,Big East,10,3,NULL,0.769,5,2,NULL,0.714,32.1,19.8,Big East
2009,West Virginia,Big East,9,4,NULL,0.692,5,2,NULL,0.714,26.2,21.7,Big East
2009,Connecticut,Big East,8,5,NULL,0.615,3,4,NULL,0.429,31.2,23.6,Big East
2009,Rutgers,Big East,9,4,NULL,0.692,3,4,NULL,0.429,28.8,17.9,Big East
2009,South Florida,Big East,8,5,NULL,0.615,3,4,NULL,0.429,26.5,19.8,Big East
2009,Louisville,Big East,4,8,NULL,0.333,1,6,NULL,0.143,18.1,26.3,Big East
2009,Syracuse,Big East,4,8,NULL,0.333,1,6,NULL,0.143,21.2,27.9,Big East
